"pid","total_commit","total_nonmerge_commit","ageAtActions","contributorsize","time","interventionTRUE","time_after_intervention","merge_commits","language","workflow","nonmerge_commits","workflow_morethan2","job_morethan1","contributor_factor","actionsadoptage"
"5973855","40000","30310","89","375","15","1","3","229","C++","11","560","1","0","9","13"
"5973855","40000","30310","89","375","16","1","4","305","C++","11","1070","1","0","9","13"
"5973855","40000","30310","89","375","17","1","5","245","C++","11","1015","1","0","9","13"
"5973855","40000","30310","89","375","18","1","6","206","C++","11","674","1","0","9","13"
"5973855","40000","30310","89","375","19","1","7","212","C++","11","824","1","0","9","13"
"5973855","40000","30310","89","375","20","1","8","217","C++","11","632","1","0","9","13"
"5973855","40000","30310","89","375","21","1","9","212","C++","11","678","1","0","9","13"
"5973855","40000","30310","89","375","22","1","10","206","C++","11","628","1","0","9","13"
"5973855","40000","30310","89","375","23","1","11","164","C++","11","494","1","0","9","13"
"5973855","40000","30310","89","375","24","1","12","173","C++","11","460","1","0","9","13"
"60010673","22155","15420","44","72","1","0","0","152","JavaScript","8","293","1","0","2","13"
"60010673","22155","15420","44","72","2","0","0","109","JavaScript","8","159","1","0","2","13"
"60010673","22155","15420","44","72","3","0","0","126","JavaScript","8","238","1","0","2","13"
"60010673","22155","15420","44","72","4","0","0","73","JavaScript","8","132","1","0","2","13"
"60010673","22155","15420","44","72","5","0","0","30","JavaScript","8","72","1","0","2","13"
"60010673","22155","15420","44","72","6","0","0","50","JavaScript","8","95","1","0","2","13"
"60010673","22155","15420","44","72","7","0","0","149","JavaScript","8","251","1","0","2","13"
"60010673","22155","15420","44","72","8","0","0","110","JavaScript","8","194","1","0","2","13"
"60010673","22155","15420","44","72","9","0","0","114","JavaScript","8","181","1","0","2","13"
"60010673","22155","15420","44","72","10","0","0","87","JavaScript","8","195","1","0","2","13"
"60010673","22155","15420","44","72","11","0","0","49","JavaScript","8","120","1","0","2","13"
"60010673","22155","15420","44","72","12","0","0","152","JavaScript","8","377","1","0","2","13"
"60010673","22155","15420","44","72","13","1","1","235","JavaScript","8","586","1","0","2","13"
"60010673","22155","15420","44","72","14","1","2","171","JavaScript","8","302","1","0","2","13"
"60010673","22155","15420","44","72","15","1","3","104","JavaScript","8","193","1","0","2","13"
"60010673","22155","15420","44","72","16","1","4","60","JavaScript","8","149","1","0","2","13"
"60010673","22155","15420","44","72","17","1","5","139","JavaScript","8","283","1","0","2","13"
"60010673","22155","15420","44","72","18","1","6","151","JavaScript","8","470","1","0","2","13"
"60010673","22155","15420","44","72","19","1","7","205","JavaScript","8","506","1","0","2","13"
"60010673","22155","15420","44","72","20","1","8","171","JavaScript","8","252","1","0","2","13"
"60010673","22155","15420","44","72","21","1","9","122","JavaScript","8","146","1","0","2","13"
"60010673","22155","15420","44","72","22","1","10","114","JavaScript","8","107","1","0","2","13"
"60010673","22155","15420","44","72","23","1","11","42","JavaScript","8","69","1","0","2","13"
"60010673","22155","15420","44","72","24","1","12","36","JavaScript","8","54","1","0","2","13"
"60243197","57524","41050","44","382","1","0","0","148","PHP","11","221","1",,"9","13"
"60243197","57524","41050","44","382","2","0","0","199","PHP","11","364","1",,"9","13"
"60243197","57524","41050","44","382","3","0","0","199","PHP","11","391","1",,"9","13"
"60243197","57524","41050","44","382","4","0","0","103","PHP","11","188","1",,"9","13"
"60243197","57524","41050","44","382","5","0","0","109","PHP","11","172","1",,"9","13"
"60243197","57524","41050","44","382","6","0","0","111","PHP","11","170","1",,"9","13"
"60243197","57524","41050","44","382","7","0","0","106","PHP","11","162","1",,"9","13"
"60243197","57524","41050","44","382","8","0","0","125","PHP","11","212","1",,"9","13"
"60243197","57524","41050","44","382","9","0","0","104","PHP","11","190","1",,"9","13"
"60243197","57524","41050","44","382","10","0","0","106","PHP","11","243","1",,"9","13"
"60243197","57524","41050","44","382","11","0","0","108","PHP","11","203","1",,"9","13"
"60243197","57524","41050","44","382","12","0","0","144","PHP","11","285","1",,"9","13"
"60243197","57524","41050","44","382","13","1","1","124","PHP","11","206","1",,"9","13"
"60243197","57524","41050","44","382","14","1","2","129","PHP","11","196","1",,"9","13"
"60243197","57524","41050","44","382","15","1","3","139","PHP","11","241","1",,"9","13"
"60243197","57524","41050","44","382","16","1","4","181","PHP","11","289","1",,"9","13"
"60243197","57524","41050","44","382","17","1","5","116","PHP","11","172","1",,"9","13"
"60243197","57524","41050","44","382","18","1","6","109","PHP","11","181","1",,"9","13"
"60243197","57524","41050","44","382","19","1","7","160","PHP","11","247","1",,"9","13"
"60243197","57524","41050","44","382","20","1","8","173","PHP","11","377","1",,"9","13"
"60243197","57524","41050","44","382","21","1","9","161","PHP","11","246","1",,"9","13"
"60243197","57524","41050","44","382","22","1","10","172","PHP","11","271","1",,"9","13"
"60243197","57524","41050","44","382","23","1","11","211","PHP","11","317","1",,"9","13"
"60243197","57524","41050","44","382","24","1","12","115","PHP","11","256","1",,"9","13"
"60246359","40000","29896","45","293","1","0","0","195","C++","4","569","1","0","7","12"
"60246359","40000","29896","45","293","2","0","0","277","C++","4","771","1","0","7","12"
"60246359","40000","29896","45","293","3","0","0","221","C++","4","619","1","0","7","12"
"60246359","40000","29896","45","293","4","0","0","173","C++","4","701","1","0","7","12"
"60246359","40000","29896","45","293","5","0","0","190","C++","4","603","1","0","7","12"
"60246359","40000","29896","45","293","6","0","0","199","C++","4","627","1","0","7","12"
"60246359","40000","29896","45","293","7","0","0","279","C++","4","829","1","0","7","12"
"60246359","40000","29896","45","293","8","0","0","393","C++","4","1029","1","0","7","12"
"60246359","40000","29896","45","293","9","0","0","295","C++","4","882","1","0","7","12"
"60246359","40000","29896","45","293","10","0","0","150","C++","4","603","1","0","7","12"
"60246359","40000","29896","45","293","11","0","0","241","C++","4","687","1","0","7","12"
"60246359","40000","29896","45","293","12","0","0","396","C++","4","1149","1","0","7","12"
"60246359","40000","29896","45","293","13","1","1","423","C++","4","1119","1","0","7","12"
"60246359","40000","29896","45","293","14","1","2","341","C++","4","1168","1","0","7","12"
"60246359","40000","29896","45","293","15","1","3","363","C++","4","1249","1","0","7","12"
"60246359","40000","29896","45","293","16","1","4","394","C++","4","1467","1","0","7","12"
"60246359","40000","29896","45","293","17","1","5","521","C++","4","1708","1","0","7","12"
"60246359","40000","29896","45","293","18","1","6","391","C++","4","1224","1","0","7","12"
"60246359","40000","29896","45","293","19","1","7","440","C++","4","1223","1","0","7","12"
"60246359","40000","29896","45","293","20","1","8","486","C++","4","1340","1","0","7","12"
"60246359","40000","29896","45","293","21","1","9","432","C++","4","1118","1","0","7","12"
"60246359","40000","29896","45","293","22","1","10","502","C++","4","1304","1","0","7","12"
"60246359","40000","29896","45","293","23","1","11","511","C++","4","1431","1","0","7","12"
"60246359","40000","29896","45","293","24","1","12","503","C++","4","1310","1","0","7","12"
"60374819","22954","18448","44","349","1","0","0","26","JavaScript","9","126","1","0","8","13"
"60374819","22954","18448","44","349","2","0","0","61","JavaScript","9","298","1","0","8","13"
"60374819","22954","18448","44","349","3","0","0","22","JavaScript","9","120","1","0","8","13"
"60374819","22954","18448","44","349","4","0","0","64","JavaScript","9","335","1","0","8","13"
"60374819","22954","18448","44","349","5","0","0","70","JavaScript","9","348","1","0","8","13"
"60374819","22954","18448","44","349","6","0","0","124","JavaScript","9","579","1","0","8","13"
"60374819","22954","18448","44","349","7","0","0","52","JavaScript","9","173","1","0","8","13"
"60374819","22954","18448","44","349","8","0","0","88","JavaScript","9","339","1","0","8","13"
"60374819","22954","18448","44","349","9","0","0","74","JavaScript","9","272","1","0","8","13"
"60374819","22954","18448","44","349","10","0","0","71","JavaScript","9","304","1","0","8","13"
"60374819","22954","18448","44","349","11","0","0","126","JavaScript","9","258","1","0","8","13"
"60374819","22954","18448","44","349","12","0","0","113","JavaScript","9","443","1","0","8","13"
"60374819","22954","18448","44","349","13","1","1","42","JavaScript","9","186","1","0","8","13"
"60374819","22954","18448","44","349","14","1","2","77","JavaScript","9","298","1","0","8","13"
"60374819","22954","18448","44","349","15","1","3","83","JavaScript","9","255","1","0","8","13"
"60374819","22954","18448","44","349","16","1","4","91","JavaScript","9","266","1","0","8","13"
"60374819","22954","18448","44","349","17","1","5","57","JavaScript","9","180","1","0","8","13"
"60374819","22954","18448","44","349","18","1","6","45","JavaScript","9","152","1","0","8","13"
"60374819","22954","18448","44","349","19","1","7","78","JavaScript","9","350","1","0","8","13"
"60374819","22954","18448","44","349","20","1","8","64","JavaScript","9","291","1","0","8","13"
"60374819","22954","18448","44","349","21","1","9","65","JavaScript","9","162","1","0","8","13"
"60374819","22954","18448","44","349","22","1","10","75","JavaScript","9","223","1","0","8","13"
"60374819","22954","18448","44","349","23","1","11","42","JavaScript","9","140","1","0","8","13"
"60374819","22954","18448","44","349","24","1","12","46","JavaScript","9","171","1","0","8","13"
"60561834","16736","13062","47","144","1","0","0","54","Java","21","108","1","0","4","10"
"60561834","16736","13062","47","144","2","0","0","53","Java","21","119","1","0","4","10"
"60561834","16736","13062","47","144","3","0","0","62","Java","21","135","1","0","4","10"
"60561834","16736","13062","47","144","4","0","0","28","Java","21","66","1","0","4","10"
"60561834","16736","13062","47","144","5","0","0","30","Java","21","90","1","0","4","10"
"60561834","16736","13062","47","144","6","0","0","56","Java","21","150","1","0","4","10"
"60561834","16736","13062","47","144","7","0","0","24","Java","21","69","1","0","4","10"
"60561834","16736","13062","47","144","8","0","0","51","Java","21","167","1","0","4","10"
"60561834","16736","13062","47","144","9","0","0","31","Java","21","112","1","0","4","10"
"60561834","16736","13062","47","144","10","0","0","51","Java","21","129","1","0","4","10"
"60561834","16736","13062","47","144","11","0","0","47","Java","21","107","1","0","4","10"
"60561834","16736","13062","47","144","12","0","0","61","Java","21","129","1","0","4","10"
"60561834","16736","13062","47","144","13","1","1","51","Java","21","105","1","0","4","10"
"60561834","16736","13062","47","144","14","1","2","70","Java","21","217","1","0","4","10"
"60561834","16736","13062","47","144","15","1","3","72","Java","21","162","1","0","4","10"
"60561834","16736","13062","47","144","16","1","4","86","Java","21","186","1","0","4","10"
"60561834","16736","13062","47","144","17","1","5","60","Java","21","110","1","0","4","10"
"60561834","16736","13062","47","144","18","1","6","64","Java","21","120","1","0","4","10"
"60561834","16736","13062","47","144","19","1","7","52","Java","21","112","1","0","4","10"
"60561834","16736","13062","47","144","20","1","8","75","Java","21","194","1","0","4","10"
"60561834","16736","13062","47","144","21","1","9","32","Java","21","128","1","0","4","10"
"60561834","16736","13062","47","144","22","1","10","32","Java","21","61","1","0","4","10"
"60561834","16736","13062","47","144","23","1","11","22","Java","21","90","1","0","4","10"
"60561834","16736","13062","47","144","24","1","12","49","Java","21","101","1","0","4","10"
"61204818","3656","2614","43","191","1","0","0","31","JavaScript","6","81","1",,"5","13"
"61204818","3656","2614","43","191","2","0","0","26","JavaScript","6","84","1",,"5","13"
"61204818","3656","2614","43","191","3","0","0","15","JavaScript","6","49","1",,"5","13"
"61204818","3656","2614","43","191","4","0","0","19","JavaScript","6","33","1",,"5","13"
"61204818","3656","2614","43","191","5","0","0","34","JavaScript","6","45","1",,"5","13"
"61204818","3656","2614","43","191","6","0","0","19","JavaScript","6","25","1",,"5","13"
"61204818","3656","2614","43","191","7","0","0","35","JavaScript","6","41","1",,"5","13"
"61204818","3656","2614","43","191","8","0","0","29","JavaScript","6","98","1",,"5","13"
"61204818","3656","2614","43","191","9","0","0","22","JavaScript","6","40","1",,"5","13"
"61204818","3656","2614","43","191","10","0","0","42","JavaScript","6","69","1",,"5","13"
"61204818","3656","2614","43","191","11","0","0","10","JavaScript","6","26","1",,"5","13"
"61204818","3656","2614","43","191","12","0","0","31","JavaScript","6","62","1",,"5","13"
"61204818","3656","2614","43","191","13","1","1","18","JavaScript","6","14","1",,"5","13"
"61204818","3656","2614","43","191","14","1","2","25","JavaScript","6","104","1",,"5","13"
"61204818","3656","2614","43","191","15","1","3","5","JavaScript","6","6","1",,"5","13"
"61204818","3656","2614","43","191","16","1","4","18","JavaScript","6","38","1",,"5","13"
"61204818","3656","2614","43","191","17","1","5","5","JavaScript","6","10","1",,"5","13"
"61204818","3656","2614","43","191","18","1","6","6","JavaScript","6","6","1",,"5","13"
"61204818","3656","2614","43","191","19","1","7","14","JavaScript","6","21","1",,"5","13"
"61204818","3656","2614","43","191","20","1","8","8","JavaScript","6","36","1",,"5","13"
"61204818","3656","2614","43","191","21","1","9","9","JavaScript","6","9","1",,"5","13"
"61204818","3656","2614","43","191","22","1","10","7","JavaScript","6","15","1",,"5","13"
"61204818","3656","2614","43","191","23","1","11","8","JavaScript","6","7","1",,"5","13"
"61204818","3656","2614","43","191","24","1","12","9","JavaScript","6","9","1",,"5","13"
"614070","23521","19417","119","371","1","0","0","42","Ruby","30","114","1","0","8","13"
"614070","23521","19417","119","371","2","0","0","30","Ruby","30","68","1","0","8","13"
